id,top_color,bottom_color,dress_type,pattern,skin_tone,body_type,fabric,accessories,occasion,recommended_outfit
1224,navy,grey,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Ballgown dress with floral pattern"
1225,black,grey,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"black top with grey bottom, Sheath dress with bold pattern"
1226,black,grey,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"black top with grey bottom, Sheath dress with stripes pattern"
1227,black,grey,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"black top with grey bottom, Sheath dress with floral pattern"
1228,black,grey,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"black top with grey bottom, Shift dress with bold pattern"
1229,black,grey,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"black top with grey bottom, Shift dress with stripes pattern"
1230,black,grey,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"black top with grey bottom, Shift dress with floral pattern"
1231,black,grey,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",office,"black top with grey bottom, Ballgown dress with bold pattern"
1232,black,grey,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",formal,"black top with grey bottom, Ballgown dress with stripes pattern"
1233,black,grey,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",party,"black top with grey bottom, Ballgown dress with floral pattern"
1234,black,white,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"black top with white bottom, Sheath dress with bold pattern"
1235,black,white,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"black top with white bottom, Sheath dress with stripes pattern"
1236,black,white,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"black top with white bottom, Sheath dress with floral pattern"
1237,black,white,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"black top with white bottom, Shift dress with bold pattern"
1238,black,white,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"black top with white bottom, Shift dress with stripes pattern"
1239,black,white,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"black top with white bottom, Shift dress with floral pattern"
1240,black,white,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",evening,"black top with white bottom, Ballgown dress with bold pattern"
1241,black,white,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",weekend,"black top with white bottom, Ballgown dress with stripes pattern"
1242,black,white,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",casual,"black top with white bottom, Ballgown dress with floral pattern"
1243,orange,white,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"orange top with white bottom, Sheath dress with bold pattern"
1244,orange,white,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"orange top with white bottom, Sheath dress with stripes pattern"
1245,orange,white,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"orange top with white bottom, Sheath dress with floral pattern"
1246,orange,white,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"orange top with white bottom, Shift dress with bold pattern"
1247,orange,white,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"orange top with white bottom, Shift dress with stripes pattern"
1248,orange,white,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"orange top with white bottom, Shift dress with floral pattern"
1249,orange,white,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",office,"orange top with white bottom, Ballgown dress with bold pattern"
1250,orange,white,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",formal,"orange top with white bottom, Ballgown dress with stripes pattern"
1251,orange,white,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",party,"orange top with white bottom, Ballgown dress with floral pattern"
1252,orange,beige,Sheath,bold,dark,rectangle,linen,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Sheath dress with bold pattern"
1253,orange,beige,Sheath,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Sheath dress with stripes pattern"
1254,orange,beige,Sheath,floral,dark,rectangle,linen,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Sheath dress with floral pattern"
1255,orange,beige,Shift,bold,dark,rectangle,linen,"['necklace', 'bracelet']",office,"orange top with beige bottom, Shift dress with bold pattern"
1256,orange,beige,Shift,stripes,dark,rectangle,linen,"['necklace', 'bracelet']",formal,"orange top with beige bottom, Shift dress with stripes pattern"
1257,orange,beige,Shift,floral,dark,rectangle,linen,"['necklace', 'bracelet']",party,"orange top with beige bottom, Shift dress with floral pattern"
1258,orange,beige,Ballgown,bold,dark,rectangle,silk,"['necklace', 'bracelet']",evening,"orange top with beige bottom, Ballgown dress with bold pattern"
1259,orange,beige,Ballgown,stripes,dark,rectangle,silk,"['necklace', 'bracelet']",weekend,"orange top with beige bottom, Ballgown dress with stripes pattern"
1260,orange,beige,Ballgown,floral,dark,rectangle,silk,"['necklace', 'bracelet']",casual,"orange top with beige bottom, Ballgown dress with floral pattern"
1261,red,black,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"red top with black bottom, Mermaid dress with paisley pattern"
1262,red,black,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"red top with black bottom, Mermaid dress with floral pattern"
1263,red,black,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"red top with black bottom, Mermaid dress with polka dots pattern"
1264,red,black,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"red top with black bottom, Maxi dress with paisley pattern"
1265,red,black,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"red top with black bottom, Maxi dress with floral pattern"
1266,red,black,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"red top with black bottom, Maxi dress with polka dots pattern"
1267,red,black,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"red top with black bottom, Ballgown dress with paisley pattern"
1268,red,black,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"red top with black bottom, Ballgown dress with floral pattern"
1269,red,black,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"red top with black bottom, Ballgown dress with polka dots pattern"
1270,red,white,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"red top with white bottom, Mermaid dress with paisley pattern"
1271,red,white,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"red top with white bottom, Mermaid dress with floral pattern"
1272,red,white,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"red top with white bottom, Mermaid dress with polka dots pattern"
1273,red,white,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"red top with white bottom, Maxi dress with paisley pattern"
1274,red,white,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"red top with white bottom, Maxi dress with floral pattern"
1275,red,white,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"red top with white bottom, Maxi dress with polka dots pattern"
1276,red,white,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"red top with white bottom, Ballgown dress with paisley pattern"
1277,red,white,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"red top with white bottom, Ballgown dress with floral pattern"
1278,red,white,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"red top with white bottom, Ballgown dress with polka dots pattern"
1279,green,beige,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"green top with beige bottom, Mermaid dress with paisley pattern"
1280,green,beige,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"green top with beige bottom, Mermaid dress with floral pattern"
1281,green,beige,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"green top with beige bottom, Mermaid dress with polka dots pattern"
1282,green,beige,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"green top with beige bottom, Maxi dress with paisley pattern"
1283,green,beige,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"green top with beige bottom, Maxi dress with floral pattern"
1284,green,beige,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"green top with beige bottom, Maxi dress with polka dots pattern"
1285,green,beige,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"green top with beige bottom, Ballgown dress with paisley pattern"
1286,green,beige,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"green top with beige bottom, Ballgown dress with floral pattern"
1287,green,beige,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"green top with beige bottom, Ballgown dress with polka dots pattern"
1288,green,brown,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"green top with brown bottom, Mermaid dress with paisley pattern"
1289,green,brown,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Mermaid dress with floral pattern"
1290,green,brown,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"green top with brown bottom, Mermaid dress with polka dots pattern"
1291,green,brown,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"green top with brown bottom, Maxi dress with paisley pattern"
1292,green,brown,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"green top with brown bottom, Maxi dress with floral pattern"
1293,green,brown,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"green top with brown bottom, Maxi dress with polka dots pattern"
1294,green,brown,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"green top with brown bottom, Ballgown dress with paisley pattern"
1295,green,brown,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"green top with brown bottom, Ballgown dress with floral pattern"
1296,green,brown,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"green top with brown bottom, Ballgown dress with polka dots pattern"
1297,navy,white,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"navy top with white bottom, Mermaid dress with paisley pattern"
1298,navy,white,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"navy top with white bottom, Mermaid dress with floral pattern"
1299,navy,white,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"navy top with white bottom, Mermaid dress with polka dots pattern"
1300,navy,white,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"navy top with white bottom, Maxi dress with paisley pattern"
1301,navy,white,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"navy top with white bottom, Maxi dress with floral pattern"
1302,navy,white,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"navy top with white bottom, Maxi dress with polka dots pattern"
1303,navy,white,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"navy top with white bottom, Ballgown dress with paisley pattern"
1304,navy,white,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"navy top with white bottom, Ballgown dress with floral pattern"
1305,navy,white,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"navy top with white bottom, Ballgown dress with polka dots pattern"
1306,navy,grey,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Mermaid dress with paisley pattern"
1307,navy,grey,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Mermaid dress with floral pattern"
1308,navy,grey,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Mermaid dress with polka dots pattern"
1309,navy,grey,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"navy top with grey bottom, Maxi dress with paisley pattern"
1310,navy,grey,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"navy top with grey bottom, Maxi dress with floral pattern"
1311,navy,grey,Maxi,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"navy top with grey bottom, Maxi dress with polka dots pattern"
1312,navy,grey,Ballgown,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"navy top with grey bottom, Ballgown dress with paisley pattern"
1313,navy,grey,Ballgown,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"navy top with grey bottom, Ballgown dress with floral pattern"
1314,navy,grey,Ballgown,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",casual,"navy top with grey bottom, Ballgown dress with polka dots pattern"
1315,black,grey,Mermaid,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",office,"black top with grey bottom, Mermaid dress with paisley pattern"
1316,black,grey,Mermaid,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",formal,"black top with grey bottom, Mermaid dress with floral pattern"
1317,black,grey,Mermaid,polka dots,dark,inverted_triangle,silk,"['necklace', 'bracelet']",party,"black top with grey bottom, Mermaid dress with polka dots pattern"
1318,black,grey,Maxi,paisley,dark,inverted_triangle,silk,"['necklace', 'bracelet']",evening,"black top with grey bottom, Maxi dress with paisley pattern"
1319,black,grey,Maxi,floral,dark,inverted_triangle,silk,"['necklace', 'bracelet']",weekend,"black top with grey bottom, Maxi dress with floral pattern"
